ligand,receptor,source,target,ligand_expr_ctrl,receptor_expr_ctrl,score_ctrl,key,score_rej,ligand_expr_rej,receptor_expr_rej,log2FC
EGF,EGFR,10,5,0.0625,0.39325842696629215,0.02457865168539326,EGF_EGFR_10_5,0.006802721088435373,0.047619047619047616,0.14285714285714285,-1.712890981873341
VEGFA,FLT1,10,5,0.22916666666666666,0.8876404494382022,0.20341760299625467,VEGFA_FLT1_10_5,0.06122448979591836,0.14285714285714285,0.42857142857142855,-1.7159650351846756
VEGFA,FLT1,6,5,2.6666666666666665,0.8876404494382022,2.3670411985018722,VEGFA_FLT1_6_5,0.718146718146718,1.6756756756756757,0.42857142857142855,-1.7193361406784775
C5,C5AR1,3,0,0.5,0.021739130434782608,0.010869565217391304,C5_C5AR1_3_0,0.002594762066127705,0.14757709251101322,0.017582417582417582,-1.7232989016468323
FGF2,FGFR1,4,3,0.6090909090909091,0.5,0.30454545454545456,FGF2_FGFR1_4_3,0.09139642269518602,0.25301204819277107,0.36123348017621143,-1.7254781177677865
PDGFB,PDGFRB,5,0,0.3707865168539326,0.16304347826086957,0.06045432340009771,PDGFB_PDGFRB_5_0,0.017582417582417582,0.14285714285714285,0.12307692307692308,-1.7255763005168503
WNT7B,FZD1,4,4,0.19545454545454546,0.8090909090909091,0.1581404958677686,WNT7B_FZD1_4_4,0.04703149949194368,0.07228915662650602,0.6506024096385542,-1.7282482456409711
CD274,PDCD1,3,5,1.0,0.1797752808988764,0.1797752808988764,CD274_PDCD1_3_5,0.05349276274386407,0.18722466960352424,0.2857142857142857,-1.7300608765217618
CTGF,ITGAV,3,3,2.0,1.5,3.0,CTGF_ITGAV_3_3,0.9009344252750878,0.9669603524229075,0.9317180616740088,-1.7343488670052545
PDGFB,PDGFRB,4,5,0.9181818181818182,0.6329588014981273,0.5811712631937351,PDGFB_PDGFRB_4_5,0.1738382099827883,0.608433734939759,0.2857142857142857,-1.7354231149223154
CCL21,CCR7,2,4,0.5,0.15,0.075,CCL21_CCR7_2_4,0.02167126751115812,0.1284796573875803,0.1686746987951807,-1.7451343666507346
HGF,MET,5,5,0.20224719101123595,0.6891385767790262,0.13937634137103902,HGF_MET_5_5,0.04081632653061224,0.14285714285714285,0.2857142857142857,-1.7471615732933432
IL18,IL18R1,10,3,0.0625,0.5,0.03125,IL18_IL18R1_10_3,0.008600797147052653,0.09523809523809523,0.09030837004405286,-1.748073058719157
WNT7B,FZD1,0,4,0.03260869565217391,0.8090909090909091,0.026383399209486166,WNT7B_FZD1_0_4,0.007149477028995102,0.01098901098901099,0.6506024096385542,-1.7485221588339017
VEGFA,KDR,0,5,0.2608695652173913,0.3333333333333333,0.08695652173913043,VEGFA_KDR_0_5,0.02511773940345369,0.17582417582417584,0.14285714285714285,-1.7517605224479542
FASLG,FAS,10,5,0.0625,0.40823970037453183,0.02551498127340824,FASLG_FAS_10_5,0.006802721088435373,0.047619047619047616,0.14285714285714285,-1.7647584932625326
PDGFB,PDGFRB,4,4,0.9181818181818182,2.272727272727273,2.0867768595041323,PDGFB_PDGFRB_4_4,0.6120989984032517,0.608433734939759,1.0060240963855422,-1.7677755727732567
CD34,SELL,0,3,0.08695652173913043,3.5,0.30434782608695654,CD34_SELL_0_3,0.08784431427603234,0.0945054945054945,0.9295154185022027,-1.7811022170944972
VEGFA,FLT1,0,4,0.2608695652173913,3.463636363636364,0.9035573122529644,VEGFA_FLT1_0_4,0.26161790017211706,0.17582417582417584,1.4879518072289157,-1.7842466596818487
ANGPT1,TEK,0,0,0.07608695652173914,0.09782608695652174,0.007443289224952742,ANGPT1_TEK_0_0,0.0014491003501992514,0.026373626373626374,0.054945054945054944,-1.7855532459402779
TGFB1,TGFBR2,3,6,0.5,2.3333333333333335,1.1666666666666667,TGFB1_TGFBR2_3_6,0.3344445767353256,0.23348017621145375,1.4324324324324325,-1.7994821630469422
IL2,IL2RA,4,4,0.12272727272727273,0.11363636363636363,0.013946280991735536,IL2_IL2RA_4_4,0.0032660763536072,0.05421686746987952,0.060240963855421686,-1.8088048583279446
BMP7,BMPR2,4,6,0.3090909090909091,1.0,0.3090909090909091,BMP7_BMPR2_4_6,0.08743080429827418,0.10843373493975904,0.8063063063063063,-1.810070315441996
CXCL13,CXCR5,0,5,0.043478260869565216,0.10861423220973783,0.004722357922162514,CXCL13_CXCR5_0_5,0.0006279434850863422,0.004395604395604396,0.14285714285714285,-1.8135591216458529
EGF,EGFR,6,2,2.0,0.5,1.0,EGF_EGFR_6_2,0.283513706425912,0.9954954954954955,0.284796573875803,-1.814871913132667
VCAM1,ITGA4,0,6,0.22826086956521738,0.3333333333333333,0.07608695652173912,VCAM1_ITGA4_0_6,0.02090882090882091,0.14505494505494507,0.14414414414414414,-1.8149749266471802
CD274,PDCD1,4,4,0.2863636363636364,0.25,0.0715909090909091,CD274_PDCD1_4_4,0.0195964581216432,0.21686746987951808,0.09036144578313253,-1.8173926187923688
VEGFA,FLT1,4,5,5.036363636363636,0.8876404494382022,4.470480081716036,VEGFA_FLT1_4_5,1.2650602409638554,2.9518072289156625,0.42857142857142855,-1.820406397654341
C5,C5AR1,6,5,0.3333333333333333,0.17228464419475656,0.05742821473158552,C5_C5AR1_6_5,0.015444015444015444,0.10810810810810811,0.14285714285714285,-1.829102576573407
TGFB1,TGFBR1,3,4,0.5,1.8909090909090909,0.9454545454545454,TGFB1_TGFBR1_3_4,0.26442333209489943,0.23348017621145375,1.1325301204819278,-1.8342380238392797
VEGFA,FLT1,3,5,0.5,0.8876404494382022,0.4438202247191011,VEGFA_FLT1_3_5,0.1236626809314034,0.28854625550660795,0.42857142857142855,-1.8351927407694202
TGFB1,TGFBR1,4,5,0.21818181818181817,0.4344569288389513,0.09479060265577119,TGFB1_TGFBR1_4_5,0.025817555938037865,0.18072289156626506,0.14285714285714285,-1.836706369357068
VCAM1,ITGA4,4,6,6.8136363636363635,0.3333333333333333,2.271212121212121,VCAM1_ITGA4_4_6,0.6312818842939325,4.379518072289157,0.14414414414414414,-1.8454577330849142
BMP7,BMPR2,4,3,0.3090909090909091,1.0,0.3090909090909091,BMP7_BMPR2_4_3,0.08526617483148453,0.10843373493975904,0.7863436123348018,-1.845824339903566
ANGPT1,TEK,0,4,0.07608695652173914,1.190909090909091,0.09061264822134388,ANGPT1_TEK_0_4,0.024467099165894346,0.026373626373626374,0.927710843373494,-1.8469121548161294
VEGFA,KDR,10,5,0.22916666666666666,0.3333333333333333,0.07638888888888888,VEGFA_KDR_10_5,0.02040816326530612,0.14285714285714285,0.14285714285714285,-1.853965422696881
C3,C3AR1,5,5,0.3146067415730337,0.24344569288389514,0.07658965618819173,C3_C3AR1_5_5,0.02040816326530612,0.14285714285714285,0.14285714285714285,-1.8577033097568043
CD34,SELL,0,6,0.08695652173913043,0.3333333333333333,0.02898550724637681,CD34_SELL_0_6,0.007236907236907236,0.0945054945054945,0.07657657657657657,-1.8640907317344064
BMP7,BMPR2,0,6,0.05434782608695652,1.0,0.05434782608695652,BMP7_BMPR2_0_6,0.014176814176814177,0.017582417582417582,0.8063063063063063,-1.8666576720637842
EGF,EGFR,2,0,1.0,0.03260869565217391,0.03260869565217391,EGF_EGFR_2_0,0.008198225757112267,0.28693790149892934,0.02857142857142857,-1.869407040857818
PDGFA,PDGFRA,4,6,0.5,0.6666666666666666,0.3333333333333333,PDGFA_PDGFRA_4_6,0.08938456528817976,0.3253012048192771,0.2747747747747748,-1.8871388662058743
VEGFA,KDR,6,5,2.6666666666666665,0.3333333333333333,0.8888888888888888,VEGFA_KDR_6_5,0.23938223938223938,1.6756756756756757,0.14285714285714285,-1.888294906487088
VEGFA,FLT1,6,4,2.6666666666666665,3.463636363636364,9.236363636363636,VEGFA_FLT1_6_4,2.493324649951156,1.6756756756756757,1.4879518072289157,-1.8888319100771864
CD274,PDCD1,6,5,0.3333333333333333,0.1797752808988764,0.059925093632958795,CD274_PDCD1_6_5,0.015444015444015444,0.05405405405405406,0.2857142857142857,-1.8894739311851865
CD80,CD28,0,10,0.043478260869565216,0.0625,0.002717391304347826,CD80_CD28_0_10,0.0,0.002197802197802198,0.0,-1.894290558828885
VEGFA,FLT1,10,4,0.22916666666666666,3.463636363636364,0.7937500000000001,VEGFA_FLT1_10_4,0.21256454388984508,0.14285714285714285,1.4879518072289157,-1.8958289615298567
VCAM1,ITGA4,6,6,2.3333333333333335,0.3333333333333333,0.7777777777777778,VCAM1_ITGA4_6_6,0.20777534291047803,1.4414414414414414,0.14414414414414414,-1.8992603830177304
CCL2,CCR2,0,2,0.010869565217391304,0.5,0.005434782608695652,CCL2_CCR2_0_2,0.00072475704167353,0.015384615384615385,0.047109207708779445,-1.8994982589618588
BMP7,BMPR2,0,3,0.05434782608695652,1.0,0.05434782608695652,BMP7_BMPR2_0_3,0.013825821755337173,0.017582417582417582,0.7863436123348018,-1.9004145812721491
CTGF,ITGAV,6,3,1.3333333333333333,1.5,2.0,CTGF_ITGAV_6_3,0.5330098821288249,0.5720720720720721,0.9317180616740088,-1.9057828221538935
TNF,TNFRSF1A,4,5,0.2318181818181818,0.9325842696629213,0.2161899897854954,TNF_TNFRSF1A_4_5,0.05679862306368331,0.13253012048192772,0.42857142857142855,-1.909850582408193
CD80,CTLA4,4,3,0.18636363636363637,0.5,0.09318181818181819,CD80_CTLA4_4_3,0.023963696194469506,0.12650602409638553,0.1894273127753304,-1.9156170146956755
VCAM1,ITGA4,5,6,1.1760299625468165,0.3333333333333333,0.39200998751560545,VCAM1_ITGA4_5_6,0.10296010296010297,0.7142857142857143,0.14414414414414414,-1.9185360082444196
IFNG,IFNGR1,4,0,0.22727272727272727,0.11956521739130435,0.02717391304347826,IFNG_IFNGR1_4_0,0.00635509069244009,0.12048192771084337,0.05274725274725275,-1.93754491598967
IL6,IL6R,0,10,0.05434782608695652,0.10416666666666667,0.005661231884057971,IL6_IL6R_0_10,0.0007326007326007326,0.015384615384615385,0.047619047619047616,-1.9428497720055844
PDGFA,PDGFRA,4,10,0.5,0.125,0.0625,PDGFA_PDGFRA_4_10,0.015490533562822718,0.3253012048192771,0.047619047619047616,-1.945118512940533
BMP7,BMPR2,3,10,0.5,0.4583333333333333,0.22916666666666666,BMP7_BMPR2_3_10,0.05873715124816446,0.06167400881057269,0.9523809523809523,-1.9459785687601274
CXCL13,CXCR5,10,4,0.0625,0.22272727272727272,0.013920454545454545,CXCL13_CXCR5_10_4,0.0028686173264486515,0.047619047619047616,0.060240963855421686,-1.9474015540531961
C5,C5AR1,5,4,0.2397003745318352,0.38636363636363635,0.09261150834184542,C5_C5AR1_5_4,0.023235800344234076,0.14285714285714285,0.16265060240963855,-1.9495461759487025
CTGF,ITGAV,4,4,3.3363636363636364,6.709090909090909,22.38396694214876,CTGF_ITGAV_4_4,5.7882130933372045,1.9216867469879517,3.0120481927710845,-1.9510910213201584
FGF2,FGFR1,4,4,0.6090909090909091,1.5954545454545455,0.9717768595041323,FGF2_FGFR1_4_4,0.24996371026273767,0.25301204819277107,0.9879518072289156,-1.954630146898561
BMP7,BMPR2,6,10,0.3333333333333333,0.4583333333333333,0.15277777777777776,BMP7_BMPR2_6_10,0.03861003861003861,0.04054054054054054,0.9523809523809523,-1.956909023791251
IL1B,IL1R1,0,5,0.021739130434782608,0.5880149812734082,0.012782934375508875,IL1B_IL1R1_0_5,0.002511773940345369,0.017582417582417582,0.14285714285714285,-1.9726111854270463
CXCL12,CXCR4,5,10,9.48314606741573,0.0625,0.5926966292134831,CXCL12_CXCR4_5_10,0.14965986394557823,1.5714285714285714,0.09523809523809523,-1.9784307904409901
C5,C5AR1,3,5,0.5,0.17228464419475656,0.08614232209737828,C5_C5AR1_3_5,0.021082441787287604,0.14757709251101322,0.14285714285714285,-1.9804738491920892
EGF,EGFR,6,4,2.0,1.1772727272727272,2.3545454545454545,EGF_EGFR_6_4,0.5936991208075545,0.9954954954954955,0.5963855421686747,-1.9858293237323383
VEGFA,FLT1,4,4,5.036363636363636,3.463636363636364,17.44413223140496,VEGFA_FLT1_4_4,4.392146900856438,2.9518072289156625,1.4879518072289157,-1.9894978858694814
VEGFA,KDR,3,5,0.5,0.3333333333333333,0.16666666666666666,VEGFA_KDR_3_5,0.04122089364380113,0.28854625550660795,0.14285714285714285,-1.989566879229704
VEGFA,KDR,4,5,5.036363636363636,0.3333333333333333,1.6787878787878787,VEGFA_KDR_4_5,0.4216867469879518,2.9518072289156625,0.14285714285714285,-1.990618279421512
CCL2,CCR2,4,3,1.3772727272727272,0.5,0.6886363636363636,CCL2_CCR2_4_3,0.17212462183535907,0.5542168674698795,0.31057268722466963,-1.9940249280668036
CTGF,ITGAV,0,4,0.16304347826086957,6.709090909090909,1.0938735177865613,CTGF_ITGAV_0_4,0.2714153316562955,0.09010989010989011,3.0120481927710845,-2.006884409858752
CTGF,ITGAV,5,3,0.7153558052434457,1.5,1.0730337078651684,CTGF_ITGAV_5_3,0.26620516047828824,0.2857142857142857,0.9317180616740088,-2.007019496434448
VEGFA,FLT1,3,4,0.5,3.463636363636364,1.731818181818182,VEGFA_FLT1_3_4,0.4293429223501938,0.28854625550660795,1.4879518072289157,-2.009561639000585
WNT7B,FZD1,0,2,0.03260869565217391,0.5,0.016304347826086956,WNT7B_FZD1_0_2,0.003294350189425136,0.01098901098901099,0.29978586723768735,-2.0106228216953705
VEGFA,KDR,0,4,0.2608695652173913,1.4727272727272727,0.38418972332015805,VEGFA_KDR_0_4,0.094267178604528,0.17582417582417584,0.536144578313253,-2.0155180449195123
CD34,SELL,2,0,1.0,0.06521739130434782,0.06521739130434782,CD34_SELL_2_0,0.01528578487893263,0.4346895074946467,0.035164835164835165,-2.0235969247279044
WNT7B,FZD1,0,3,0.03260869565217391,0.5,0.016304347826086956,WNT7B_FZD1_0_3,0.0032434525826596314,0.01098901098901099,0.29515418502202645,-2.0278241079560244
CD34,SELL,6,0,1.0,0.06521739130434782,0.06521739130434782,CD34_SELL_6_0,0.015206415206415207,0.43243243243243246,0.035164835164835165,-2.0306451677147215
IL18,IL18R1,0,0,0.07608695652173914,0.043478260869565216,0.0033081285444234404,IL18_IL18R1_0_0,4.830334500664171e-05,0.02197802197802198,0.002197802197802198,-2.0390050506842505
CD274,PDCD1,10,4,0.08333333333333333,0.25,0.020833333333333332,CD274_PDCD1_10_4,0.004302925989672977,0.047619047619047616,0.09036144578313253,-2.041671887181472
CXCL12,CXCR4,5,4,9.48314606741573,0.39545454545454545,3.7501532175689474,CXCL12_CXCR4_5_4,0.9087779690189328,1.5714285714285714,0.5783132530120482,-2.0437477875589303
TGFB1,TGFBR2,3,4,0.5,8.754545454545454,4.377272727272727,TGFB1_TGFBR2_3_4,1.0562868212939867,0.23348017621145375,4.524096385542169,-2.049995019485436
TNF,TNFRSF1B,5,6,0.14606741573033707,0.6666666666666666,0.09737827715355804,TNF_TNFRSF1B_5_6,0.02252252252252252,0.14285714285714285,0.15765765765765766,-2.064297009056188
TGFB1,TGFBR1,4,3,0.21818181818181817,1.5,0.32727272727272727,TGFB1_TGFBR1_4_3,0.07722520036091503,0.18072289156626506,0.42731277533039647,-2.0691895427282745
ANGPT1,TEK,6,6,0.3333333333333333,0.6666666666666666,0.2222222222222222,ANGPT1_TEK_6_6,0.05198441684928172,0.1891891891891892,0.2747747747747748,-2.0748406387649436
BMP4,BMPR1A,4,4,0.38181818181818183,1.0954545454545455,0.41826446280991736,BMP4_BMPR1A_4_4,0.0982000290317898,0.19879518072289157,0.4939759036144578,-2.079448103442088
CTGF,ITGAV,0,0,0.16304347826086957,0.2717391304347826,0.04430529300567108,CTGF_ITGAV_0_0,0.00970414201183432,0.09010989010989011,0.1076923076923077,-2.081510448355102
CCL2,CCR2,2,4,0.5,0.23636363636363636,0.11818181818181818,CCL2_CCR2_2_4,0.027089084388947655,0.08993576017130621,0.30120481927710846,-2.085082658542987
C3,C3AR1,4,5,1.7954545454545454,0.24344569288389514,0.4370956758597208,C3_C3AR1_4_5,0.10154905335628225,0.7108433734939759,0.14285714285714285,-2.0949318007106523
BMP7,BMPR2,0,0,0.05434782608695652,0.15217391304347827,0.008270321361058602,BMP7_BMPR2_0_0,0.001159280280159401,0.017582417582417582,0.06593406593406594,-2.102068830517642
IL6,IL6R,0,4,0.05434782608695652,0.7636363636363637,0.041501976284584984,IL6_IL6R_0_4,0.008897126969416125,0.015384615384615385,0.5783132530120482,-2.1024482341143473
ANGPT1,TEK,4,6,0.9545454545454546,0.6666666666666666,0.6363636363636364,ANGPT1_TEK_4_6,0.1473190057527407,0.536144578313253,0.2747747747747748,-2.1034132330002233
VEGFA,FLT1,0,0,0.2608695652173913,0.2826086956521739,0.07372400756143667,VEGFA_FLT1_0_0,0.016229923922231618,0.17582417582417584,0.09230769230769231,-2.116655499600093
C5,C5AR1,2,0,0.5,0.021739130434782608,0.010869565217391304,C5_C5AR1_2_0,0.001731886956726357,0.09850107066381156,0.017582417582417582,-2.11929739755418
IL6,IL6R,4,5,0.30454545454545456,0.23220973782771537,0.07071842015662241,IL6_IL6R_4_5,0.01549053356282272,0.05421686746987952,0.2857142857142857,-2.1207056293218334
PDGFA,PDGFRA,0,6,0.03260869565217391,0.6666666666666666,0.021739130434782608,PDGFA_PDGFRA_0_6,0.004227304227304228,0.015384615384615385,0.2747747747747748,-2.121038054094583
WNT7B,FZD1,4,2,0.19545454545454546,0.5,0.09772727272727273,WNT7B_FZD1_4_2,0.02167126751115812,0.07228915662650602,0.29978586723768735,-2.1225836223742136
VEGFA,KDR,10,4,0.22916666666666666,1.4727272727272727,0.33749999999999997,VEGFA_KDR_10_4,0.076592082616179,0.14285714285714285,0.536144578313253,-2.1251744792793112
CTGF,ITGAV,4,0,3.3363636363636364,0.2717391304347826,0.9066205533596837,CTGF_ITGAV_4_0,0.20695088044485635,1.9216867469879517,0.1076923076923077,-2.12584648643892
IFNG,IFNGR1,4,10,0.22727272727272727,0.125,0.028409090909090908,IFNG_IFNGR1_4_10,0.005737234652897303,0.12048192771084337,0.047619047619047616,-2.1260337351542886
VEGFA,KDR,6,4,2.6666666666666665,1.4727272727272727,3.927272727272727,VEGFA_KDR_6_4,0.8984044285249104,1.6756756756756757,0.536144578313253,-2.1268532020423443
ANGPT1,TEK,5,6,0.5205992509363296,0.6666666666666666,0.3470661672908864,ANGPT1_TEK_5_6,0.07850707850707851,0.2857142857142857,0.2747747747747748,-2.1302063738900987
CD34,SELL,5,3,0.50187265917603,3.5,1.756554307116105,CD34_SELL_5_3,0.39836375078665825,0.42857142857142855,0.9295154185022027,-2.1377939740416187
WNT7B,FZD1,4,3,0.19545454545454546,0.5,0.09772727272727273,WNT7B_FZD1_4_3,0.021336447110026007,0.07228915662650602,0.29515418502202645,-2.1440489488157173
TGFB1,TGFBR1,3,0,0.5,0.09782608695652174,0.04891304347826087,TGFB1_TGFBR1_3_0,0.010262864888415551,0.23348017621145375,0.04395604395604396,-2.147843029254753
TNF,TNFRSF1A,4,6,0.2318181818181818,2.0,0.4636363636363636,TNF_TNFRSF1A_4_6,0.10268099424725931,0.13253012048192772,0.7747747747747747,-2.1639506094853345
VEGFA,FLT1,0,3,0.2608695652173913,1.0,0.2608695652173913,VEGFA_FLT1_0_3,0.05731713220700005,0.17582417582417584,0.32599118942731276,-2.166856716946101
CD80,CD28,0,5,0.043478260869565216,0.21348314606741572,0.009281875915974597,CD80_CD28_0_5,0.0012558869701726845,0.002197802197802198,0.5714285714285714,-2.1883368172192115
CCL19,CCR7,5,3,0.37453183520599254,1.0,0.37453183520599254,CCL19_CCR7_5_3,0.08118313404657017,0.42857142857142855,0.1894273127753304,-2.1920209617391353
CXCL13,CXCR5,0,10,0.043478260869565216,0.10416666666666667,0.004528985507246377,CXCL13_CXCR5_0_10,0.00020931449502878074,0.004395604395604396,0.047619047619047616,-2.192825308566187
CCL2,CCR2,2,0,0.5,0.021739130434782608,0.010869565217391304,CCL2_CCR2_2_0,0.0015812880909240653,0.08993576017130621,0.017582417582417582,-2.2011040189625097
CTGF,ITGAV,3,4,2.0,6.709090909090909,13.418181818181818,CTGF_ITGAV_3_4,2.9125311819967092,0.9669603524229075,3.0120481927710845,-2.2034560552761158
PDGFA,PDGFRA,4,0,0.5,0.11956521739130435,0.059782608695652176,PDGFA_PDGFRA_4_0,0.012154110949291672,0.3253012048192771,0.03736263736263736,-2.2081448504800325
CCL2,CCR2,10,0,0.16666666666666666,0.021739130434782608,0.003623188405797101,CCL2_CCR2_10_0,0.0,0.0,0.017582417582417582,-2.2088881569867
VEGFA,FLT1,10,0,0.22916666666666666,0.2826086956521739,0.06476449275362318,VEGFA_FLT1_10_0,0.013186813186813187,0.14285714285714285,0.09230769230769231,-2.2127583110242353
CTGF,ITGAV,4,5,3.3363636363636364,1.1573033707865168,3.861184882533197,CTGF_ITGAV_4_5,0.8235800344234079,1.9216867469879517,0.42857142857142855,-2.2276857929060503
VEGFA,KDR,4,4,5.036363636363636,1.4727272727272727,7.417190082644628,VEGFA_KDR_4_4,1.5825954420089998,2.9518072289156625,0.536144578313253,-2.2278634156836494
VEGFA,KDR,3,4,0.5,1.4727272727272727,0.7363636363636363,VEGFA_KDR_3_4,0.15470251048245848,0.28854625550660795,0.536144578313253,-2.243584064587929
CXCL13,CXCR5,4,10,0.2318181818181818,0.10416666666666667,0.024147727272727272,CXCL13_CXCR5_4_10,0.004302925989672977,0.09036144578313253,0.047619047619047616,-2.2455675035288922
CXCL9,CXCR3,10,5,0.0625,0.0599250936329588,0.003745318352059925,CXCL9_CXCR3_10_5,0.0,0.3333333333333333,0.0,-2.2465048774532552
TGFB1,TGFBR1,5,10,0.0449438202247191,0.08333333333333333,0.0037453183520599247,TGFB1_TGFBR1_5_10,0.0,0.0,0.23809523809523808,-2.2465048774532552
PDGFB,PDGFRB,0,3,0.03260869565217391,2.0,0.06521739130434782,PDGFB_PDGFRB_0_3,0.012838263058527376,0.03736263736263736,0.3436123348017621,-2.2585473043968736
ICAM1,ITGAL,0,5,0.03260869565217391,0.11610486891385768,0.003786028334147533,ICAM1_ITGAL_0_5,0.0,0.05714285714285714,0.0,-2.2588289379155118
CD80,CTLA4,10,4,0.10416666666666667,0.03636363636363636,0.003787878787878788,CD80_CTLA4_10_4,0.0,0.0,0.1144578313253012,-2.2593866288186497
CTGF,ITGAV,0,5,0.16304347826086957,1.1573033707865168,0.18869076697606252,CTGF_ITGAV_0_5,0.038618524332810045,0.09010989010989011,0.42857142857142855,-2.2594024081779556
CD80,CD28,5,3,0.10486891385767791,2.0,0.20973782771535582,CD80_CD28_5_3,0.04279421019509125,0.2857142857142857,0.14977973568281938,-2.2666372467118863
IL1B,IL1R1,10,5,0.0625,0.5880149812734082,0.036750936329588015,IL1B_IL1R1_10_5,0.006802721088435373,0.047619047619047616,0.14285714285714285,-2.274463191491336
VEGFA,FLT1,10,3,0.22916666666666666,1.0,0.22916666666666666,VEGFA_FLT1_10_3,0.046570169918187534,0.14285714285714285,0.32599118942731276,-2.2745498301078637
VEGFA,FLT1,6,0,2.6666666666666665,0.2826086956521739,0.753623188405797,VEGFA_FLT1_6_0,0.1546777546777547,1.6756756756756757,0.09230769230769231,-2.2771936250628793
HGF,MET,4,5,0.5272727272727272,0.6891385767790262,0.3633639768471229,HGF_MET_4_5,0.07401032702237521,0.25903614457831325,0.2857142857142857,-2.2802191959587574
PDGFA,PDGFRA,4,4,0.5,2.2181818181818183,1.1090909090909091,PDGFA_PDGFRA_4_4,0.22731891421106112,0.3253012048192771,0.6987951807228916,-2.281555544376026
VEGFA,FLT1,6,3,2.6666666666666665,1.0,2.6666666666666665,VEGFA_FLT1_6_3,0.5462555066079294,1.6756756756756757,0.32599118942731276,-2.2852919371913236
IL18,IL18R1,5,0,0.1947565543071161,0.043478260869565216,0.008467676274222439,IL18_IL18R1_5_0,0.0009419152276295133,0.42857142857142855,0.002197802197802198,-2.2855301545017555
CXCL12,CXCR4,5,0,9.48314606741573,0.021739130434782608,0.20615534929164628,CXCL12_CXCR4_5_0,0.04144427001569859,1.5714285714285714,0.026373626373626374,-2.287071367009445
WNT5A,FZD5,4,5,0.45454545454545453,0.2397003745318352,0.10895471569628873,WNT5A_FZD5_4_5,0.02151462994836489,0.15060240963855423,0.14285714285714285,-2.2879748085032356
FGF2,FGFR1,4,6,0.6090909090909091,0.6666666666666666,0.40606060606060607,FGF2_FGFR1_4_6,0.08091826766525562,0.25301204819277107,0.31981981981981983,-2.312986497179637
CD34,SELL,5,6,0.50187265917603,0.3333333333333333,0.16729088639200998,CD34_SELL_5_6,0.032818532818532815,0.42857142857142855,0.07657657657657657,-2.3150710748072725
VEGFA,FLT1,0,2,0.2608695652173913,1.0,0.2608695652173913,VEGFA_FLT1_0_2,0.051580111537284985,0.17582417582417584,0.29336188436830835,-2.316259290315271
C5,C5AR1,4,4,0.42727272727272725,0.38636363636363635,0.16508264462809916,C5_C5AR1_4_4,0.03233415590071128,0.19879518072289157,0.16265060240963855,-2.316828221586416
CD34,SELL,4,3,1.5136363636363637,3.5,5.297727272727273,CD34_SELL_4_3,1.0527042089061092,1.1325301204819278,0.9295154185022027,-2.3301759363323504
EGF,EGFR,5,0,1.3857677902621723,0.03260869565217391,0.04518808011724475,EGF_EGFR_5_0,0.008163265306122448,0.2857142857142857,0.02857142857142857,-2.3335868837262472
BMP7,BMPR2,4,2,0.3090909090909091,1.0,0.3090909090909091,BMP7_BMPR2_4_2,0.06036995949536906,0.10843373493975904,0.556745182012848,-2.3370866948024926
IL18,IL18R1,5,10,0.1947565543071161,0.020833333333333332,0.004057428214731585,IL18_IL18R1_5_10,0.0,0.42857142857142855,0.0,-2.3384039372777266
PDGFA,PDGFRA,4,5,0.5,0.4794007490636704,0.2397003745318352,PDGFA_PDGFRA_4_5,0.04647160068846815,0.3253012048192771,0.14285714285714285,-2.3421017849212906
CCL19,CCR7,6,0,0.6666666666666666,0.010869565217391304,0.007246376811594202,CCL19_CCR7_6_0,0.0006237006237006237,0.04054054054054054,0.015384615384615385,-2.344474731156475
BMP4,BMPR1A,4,6,0.38181818181818183,0.6666666666666666,0.2545454545454545,BMP4_BMPR1A_4_6,0.049251058287202866,0.19879518072289157,0.24774774774774774,-2.3463540450890474
IFNG,IFNGR1,4,3,0.22727272727272727,1.0,0.22727272727272727,IFNG_IFNGR1_4_3,0.04352210604532668,0.12048192771084337,0.36123348017621143,-2.3581647611261607
BMP7,BMPR2,0,2,0.05434782608695652,1.0,0.05434782608695652,BMP7_BMPR2_0_2,0.009788926277148976,0.017582417582417582,0.556745182012848,-2.3589753591886526
HGF,MET,0,5,0.043478260869565216,0.6891385767790262,0.0299625468164794,HGF_MET_0_5,0.005023547880690738,0.017582417582417582,0.2857142857142857,-2.3618387524207147
FASLG,FAS,4,3,0.15454545454545454,2.0,0.3090909090909091,FASLG_FAS_4_3,0.05923252481290802,0.14457831325301204,0.40969162995594716,-2.3640765913465365
VEGFA,FLT1,3,0,0.5,0.2826086956521739,0.14130434782608695,VEGFA_FLT1_3_0,0.026635038969840735,0.28854625550660795,0.09230769230769231,-2.3644091891153005
FGF2,FGFR1,4,0,0.6090909090909091,0.08695652173913043,0.052964426877470355,FGF2_FGFR1_4_0,0.009453197405004632,0.25301204819277107,0.03736263736263736,-2.3680644033630243
CTGF,ITGAV,3,0,2.0,0.2717391304347826,0.5434782608695652,CTGF_ITGAV_3_0,0.10413419179939004,0.9669603524229075,0.1076923076923077,-2.3726425085946707
CCL19,CCR7,4,3,0.35909090909090907,1.0,0.35909090909090907,CCL19_CCR7_4_3,0.06846770341277002,0.3614457831325301,0.1894273127753304,-2.373946869446169
CTGF,ITGAV,6,4,1.3333333333333333,6.709090909090909,8.945454545454545,CTGF_ITGAV_6_4,1.7231086508194944,0.5720720720720721,3.0120481927710845,-2.375465365850492
